"TimeUTC","timestampInMs","requestPath","requestMethod","requestQueryString","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","durationMs","region","maxMemoryUsed","memorySize","message","projectId","traceId","sessionId","invocationId","instanceId","concurrency"
"2025-11-12 14:25:31",1762957531325,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"pmhmv-1762957531317-f1760a20364a","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7A65XZMG7M64V8FYCWZV1","sQ2s74Y5fZwk",-1
"2025-11-12 14:25:29",1762957529208,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"qq9s7-1762957529068-32948084f532","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/jobs/[id]","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",16,"iad1",127,2048,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7A43RC9WPJGFTD64EABM1","GzZUFRLaAKI7",1
"2025-11-12 14:25:29",1762957529158,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",-1,"qq9s7-1762957529068-32948084f532","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7A3ZK4A79KC52VA1S0EAX","",-1
"2025-11-12 14:25:29",1762957529075,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"qq9s7-1762957529068-32948084f532","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7A3ZK4A79KC52VA1S0EAX","sQ2s74Y5fZwk",-1
"2025-11-12 14:25:26",1762957526953,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"bzcgg-1762957526806-7d5ca49b4e26","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/jobs/[id]","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",17,"iad1",127,2048,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7A1X91D70KGT2SVH7ZHXX","GzZUFRLaAKI7",1
"2025-11-12 14:25:26",1762957526902,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",-1,"bzcgg-1762957526806-7d5ca49b4e26","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7A1RV4BPSRE1PQ48GYWCP","",-1
"2025-11-12 14:25:26",1762957526811,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"bzcgg-1762957526806-7d5ca49b4e26","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W7A1RV4BPSRE1PQ48GYWCP","sQ2s74Y5fZwk",-1
"2025-11-12 14:25:24",1762957524671,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"pbpn6-1762957524526-f313bbe37cd9","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/jobs/[id]","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",20,"iad1",127,2048,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W79ZNZK047QNH6GF30N1S2","GzZUFRLaAKI7",1
"2025-11-12 14:25:24",1762957524615,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",-1,"pbpn6-1762957524526-f313bbe37cd9","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W79ZHGH5MHGX3VTPR03Q85","",-1
"2025-11-12 14:25:24",1762957524528,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"pbpn6-1762957524526-f313bbe37cd9","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W79ZHGH5MHGX3VTPR03Q85","sQ2s74Y5fZwk",-1
"2025-11-12 14:25:22",1762957522411,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"888q7-1762957522266-2d85f36a513e","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/jobs/[id]","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",18,"iad1",127,2048,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W79XFBPSFQSHRXE6M6EKCG","GzZUFRLaAKI7",1
"2025-11-12 14:25:22",1762957522361,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",-1,"888q7-1762957522266-2d85f36a513e","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W79XB2VKWGXDNWB4SGEZRD","",-1
"2025-11-12 14:25:22",1762957522274,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"888q7-1762957522266-2d85f36a513e","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W79XB2VKWGXDNWB4SGEZRD","sQ2s74Y5fZwk",-1
"2025-11-12 14:25:20",1762957520140,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"cbv87-1762957519999-4fcddef62a49","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/jobs/[id]","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",27,"iad1",127,2048,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W79V8C2XDXMCRT7PNN5KG4","GzZUFRLaAKI7",1
"2025-11-12 14:25:20",1762957520090,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",-1,"cbv87-1762957519999-4fcddef62a49","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W79V43AQGQA0PHWA35AMDA","",-1
"2025-11-12 14:25:20",1762957520003,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"cbv87-1762957519999-4fcddef62a49","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W79V43AQGQA0PHWA35AMDA","sQ2s74Y5fZwk",-1
"2025-11-12 14:25:17",1762957517811,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"cbv87-1762957517670-e61b3900de07","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/jobs/[id]","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",18,"iad1",127,2048,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W79RZKWXH2VRVP55CY0Z2G","GzZUFRLaAKI7",1
"2025-11-12 14:25:17",1762957517761,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",-1,"cbv87-1762957517670-e61b3900de07","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W79RVCV9Y7N9QVF23SDZG4","",-1
"2025-11-12 14:25:17",1762957517676,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"cbv87-1762957517670-e61b3900de07","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W79RVCV9Y7N9QVF23SDZG4","sQ2s74Y5fZwk",-1
"2025-11-12 14:25:15",1762957515533,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"pbpn6-1762957515325-929fc2f5f420","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/jobs/[id]","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",20,"iad1",127,2048,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W79PRD6CNX91FDKMG71T5C","GzZUFRLaAKI7",1
"2025-11-12 14:25:15",1762957515475,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",-1,"pbpn6-1762957515325-929fc2f5f420","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W79PJTPEWC7PZ3QKYC6CV1","",-1
"2025-11-12 14:25:15",1762957515353,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"pbpn6-1762957515325-929fc2f5f420","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W79PJTPEWC7PZ3QKYC6CV1","sQ2s74Y5fZwk",-1
"2025-11-12 14:25:13",1762957513060,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"gpgvd-1762957512917-f3c35ca1d147","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/jobs/[id]","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",105,"iad1",127,2048,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W79MB4WJ0Z2ZQRRVRYECAD","GzZUFRLaAKI7",1
"2025-11-12 14:25:13",1762957513009,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",-1,"gpgvd-1762957512917-f3c35ca1d147","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W79M6R2K4MBV6QBDVXYK5R","",-1
"2025-11-12 14:25:12",1762957512920,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"gpgvd-1762957512917-f3c35ca1d147","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W79M6R2K4MBV6QBDVXYK5R","sQ2s74Y5fZwk",-1
"2025-11-12 14:25:10",1762957510628,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"gpgvd-1762957510482-0f44019f6bb8","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/jobs/[id]","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",73,"iad1",126,2048,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W79HZ4Q6G8GMN3GMXQPS8R","GzZUFRLaAKI7",1
"2025-11-12 14:25:10",1762957510576,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",-1,"gpgvd-1762957510482-0f44019f6bb8","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W79HTR2A5TWGQ62K9AAWP1","",-1
"2025-11-12 14:25:10",1762957510488,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"gpgvd-1762957510482-0f44019f6bb8","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W79HTR2A5TWGQ62K9AAWP1","sQ2s74Y5fZwk",-1
"2025-11-12 14:25:08",1762957508352,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"gcc7j-1762957508203-f39236ea1a7f","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/jobs/[id]","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",21,"iad1",126,2048,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W79FR0WJDBQ93C3PDS539N","GzZUFRLaAKI7",1
"2025-11-12 14:25:08",1762957508302,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",-1,"gcc7j-1762957508203-f39236ea1a7f","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W79FKK61AZAWQW2S38RQX0","",-1
"2025-11-12 14:25:08",1762957508211,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"gcc7j-1762957508203-f39236ea1a7f","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W79FKK61AZAWQW2S38RQX0","sQ2s74Y5fZwk",-1
"2025-11-12 14:25:06",1762957506074,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"2ccmn-1762957505924-fb4178a91e1e","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/jobs/[id]","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",29,"iad1",126,2048,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W79DGTWVEAVAB3CFAZMBB2","GzZUFRLaAKI7",1
"2025-11-12 14:25:06",1762957506023,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",-1,"2ccmn-1762957505924-fb4178a91e1e","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W79DCFNXFDXKPH6RJTEVQT","",-1
"2025-11-12 14:25:05",1762957505934,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"2ccmn-1762957505924-fb4178a91e1e","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W79DCFNXFDXKPH6RJTEVQT","sQ2s74Y5fZwk",-1
"2025-11-12 14:25:03",1762957503333,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"2ccmn-1762957502911-120a7e31df99","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/jobs/[id]","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",414,"iad1",125,2048,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W79AV50PJNHD232NZYHZSA","GzZUFRLaAKI7",1
"2025-11-12 14:25:03",1762957503110,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",-1,"2ccmn-1762957502911-120a7e31df99","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W79AE8Q0VX4KAXW0G3MPVY","",-1
"2025-11-12 14:25:02",1762957502920,"chatbotcollectibus.vercel.app/api/jobs/5801c898-477d-4d26-a989-4342e73c5860","GET","",200,"2ccmn-1762957502911-120a7e31df99","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","edge-middleware","/middleware","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"fra1",-1,-1,"","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W79AE8Q0VX4KAXW0G3MPVY","sQ2s74Y5fZwk",-1
"2025-11-12 14:25:02",1762957502681,"chatbotcollectibus.vercel.app/api/chat","POST","",-1,"5njpc-1762957497750-f2ffab1ce98f","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/chat","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"iad1",-1,-1,"[api/chat] Returning 202 Accepted for async job: {
  jobId: '5801c898-477d-4d26-a989-4342e73c5860',
  queue: 'async_jobs',
  reason: 'comparative-query'
}","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W795NW55WFTMKQ8SP0SKA5","",-1
"2025-11-12 14:25:02",1762957502681,"chatbotcollectibus.vercel.app/api/chat","POST","",-1,"5njpc-1762957497750-f2ffab1ce98f","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/chat","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"iad1",-1,-1,"[api/chat] Dispatch decision result: {
  mode: 'async',
  jobId: '5801c898-477d-4d26-a989-4342e73c5860',
  reason: 'comparative-query'
}","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W795NW55WFTMKQ8SP0SKA5","",-1
"2025-11-12 14:25:02",1762957502681,"chatbotcollectibus.vercel.app/api/chat","POST","",-1,"5njpc-1762957497750-f2ffab1ce98f","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/chat","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"iad1",-1,-1,"[job-dispatcher] Job enqueued successfully, returning async decision","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W795NW55WFTMKQ8SP0SKA5","",-1
"2025-11-12 14:25:02",1762957502681,"chatbotcollectibus.vercel.app/api/chat","POST","",-1,"5njpc-1762957497750-f2ffab1ce98f","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/chat","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"iad1",-1,-1,"[async-jobs] Job enqueued successfully: { jobId: '5801c898-477d-4d26-a989-4342e73c5860', queue: 'async_jobs' }","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W795NW55WFTMKQ8SP0SKA5","",-1
"2025-11-12 14:25:02",1762957502680,"chatbotcollectibus.vercel.app/api/chat","POST","",-1,"5njpc-1762957497750-f2ffab1ce98f","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/chat","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"iad1",-1,-1,"[async-jobs] Job queued - worker will process from queue automatically","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W795NW55WFTMKQ8SP0SKA5","",-1
"2025-11-12 14:25:02",1762957502527,"chatbotcollectibus.vercel.app/api/chat","POST","",-1,"5njpc-1762957497750-f2ffab1ce98f","Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0","info","production","main","","lambda","/api/chat","chatbotcollectibus.vercel.app","chatbotcollectibus.vercel.app","dpl_2t3zx1cEkVBT8ybm1FycPnHqPda8",-1,"iad1",-1,-1,"[async-jobs] Sending queue message...","prj_51yJIqN7bV75ZxauYg0h0FXfNMc4","","","01K9W795NW55WFTMKQ8SP0SKA5","",-1
